InSb
parameters: 2.919, 5.618, 3.066, 90, 90, 90 
   position(In)  position(Sb)  energy
attempt = 0
  [0, 0, 0]  [0.03, 0.11, 0.21]   -24.436126708984375
  [0, 0, 0]  [0.02, 0.1, 0.24]   -24.434093475341797
  [0, 0, 0]  [0.16, 0.93, 0.75]   -24.4299373626709
  [0, 0, 0]  [0.76, 0.94, 0.23]   -24.40740394592285
  [0, 0, 0]  [0.17, 0.16, 0.08]   -24.40570640563965
  [0, 0, 0]  [0.71, 0.91, 0.83]   -24.39090347290039
  [0, 0, 0]  [0.01, 0.08, 0.66]   -24.385040283203125
  [0, 0, 0]  [0.2, 0.9, 0.74]   -24.384672164916992
  [0, 0, 0]  [0.71, 0.05, 0.72]   -24.33612060546875
  [0, 0, 0]  [0.4, 0.96, 0.12]   -24.32613754272461
  [0, 0, 0]  [0.92, 0.02, 0.8]   -24.317907333374023
  [0, 0, 0]  [0.92, 0.11, 0.02]   -24.31664276123047
  [0, 0, 0]  [0.93, 0.98, 0.2]   -24.312583923339844
  [0, 0, 0]  [0.07, 0.85, 0.3]   -24.296377182006836
  [0, 0, 0]  [0.83, 0.05, 0.05]   -24.281431198120117
  [0, 0, 0]  [0.57, 0.04, 0.07]   -24.24350357055664
  [0, 0, 0]  [0.99, 0.06, 0.9]   -24.238439559936523
  [0, 0, 0]  [0.34, 0.92, 0.27]   -24.127269744873047
  [0, 0, 0]  [0.27, 0.05, 0.36]   -24.106609344482422
  [0, 0, 0]  [0.2, 0.88, 0.36]   -24.067766189575195
  [0, 0, 0]  [0.99, 0.79, 0.73]   -24.041969299316406
  [0, 0, 0]  [0.73, 0.8, 0.82]   -23.98534393310547
  [0, 0, 0]  [0.05, 0.26, 0.93]   -23.978193283081055
  [0, 0, 0]  [0.45, 0.02, 0.77]   -23.95855712890625
  [0, 0, 0]  [0.59, 0.16, 0.02]   -23.954160690307617
  [0, 0, 0]  [0.62, 0.85, 0.2]   -23.924421310424805
  [0, 0, 0]  [0.82, 0.15, 0.62]   -23.91112518310547
  [0, 0, 0]  [0.52, 0.89, 0.99]   -23.910005569458008
  [0, 0, 0]  [0.2, 0.86, 0.39]   -23.88964080810547
  [0, 0, 0]  [0.65, 0.18, 0.22]   -23.839702606201172
  [0, 0, 0]  [0.99, 0.18, 0.4]   -23.837543487548828
  [0, 0, 0]  [0.5, 0.94, 0.18]   -23.83072853088379
  [0, 0, 0]  [0.74, 0.79, 0.25]   -23.828502655029297
  [0, 0, 0]  [0.24, 0.06, 0.54]   -23.814472198486328
  [0, 0, 0]  [0.47, 0.09, 0.74]   -23.74309730529785
  [0, 0, 0]  [0.71, 0.93, 0.46]   -23.712268829345703
  [0, 0, 0]  [0.39, 0.11, 0.64]   -23.699466705322266
  [0, 0, 0]  [0.24, 0.2, 0.35]   -23.696414947509766
  [0, 0, 0]  [0.43, 0.01, 0.39]   -23.666467666625977
  [0, 0, 0]  [0.15, 0.77, 0.65]   -23.6654109954834
  [0, 0, 0]  [0.1, 0.3, 0.15]   -23.636327743530273
  [0, 0, 0]  [0.67, 0.75, 0.16]   -23.633907318115234
  [0, 0, 0]  [0.46, 0.57, 0.88]   -23.628311157226562
  [0, 0, 0]  [0.19, 0.47, 0.29]   -23.625627517700195
  [0, 0, 0]  [0.26, 0.26, 0.78]   -23.61944007873535
  [0, 0, 0]  [0.46, 0.35, 0.54]   -23.599454879760742
  [0, 0, 0]  [0.6, 0.37, 0.45]   -23.584287643432617
  [0, 0, 0]  [0.03, 0.2, 0.54]   -23.564537048339844
  [0, 0, 0]  [0.57, 0.17, 0.29]   -23.554996490478516
  [0, 0, 0]  [0.75, 0.49, 0.88]   -23.553709030151367
  [0, 0, 0]  [0.12, 0.42, 0.32]   -23.539926528930664
  [0, 0, 0]  [0.38, 0.54, 0.8]   -23.539417266845703
  [0, 0, 0]  [0.41, 0.7, 0.49]   -23.53846549987793
  [0, 0, 0]  [0.32, 0.34, 0.51]   -23.53620719909668
  [0, 0, 0]  [0.88, 0.57, 0.21]   -23.53489875793457
  [0, 0, 0]  [0.04, 0.57, 0.34]   -23.533016204833984
  [0, 0, 0]  [0.22, 0.42, 0.32]   -23.532974243164062
  [0, 0, 0]  [0.91, 0.39, 0.48]   -23.532054901123047
