AlN
parameters: 3.956, 3.956, 3.956, 90, 90, 90 
   position(Al)  position(N)  energy
attempt = 0
  [0, 0, 0]  [0.096, 0.16, 0.035]   -9.670065879821777
  [0, 0, 0]  [0.897, 0.975, 0.169]   -9.66434383392334
  [0, 0, 0]  [0.876, 0.107, 0.117]   -9.662616729736328
  [0, 0, 0]  [0.924, 0.87, 0.142]   -9.660798072814941
  [0, 0, 0]  [0.185, 0.079, 0.07]   -9.655299186706543
  [0, 0, 0]  [0.979, 0.208, 0.932]   -9.648233413696289
  [0, 0, 0]  [0.829, 0.892, 0.116]   -9.632013320922852
  [0, 0, 0]  [0.964, 0.065, 0.245]   -9.610855102539062
  [0, 0, 0]  [0.947, 0.906, 0.897]   -9.597969055175781
  [0, 0, 0]  [0.123, 0.162, 0.812]   -9.567084312438965
  [0, 0, 0]  [0.976, 0.098, 0.275]   -9.538006782531738
  [0, 0, 0]  [0.283, 0.892, 0.953]   -9.410307884216309
  [0, 0, 0]  [0.103, 0.245, 0.839]   -9.345861434936523
  [0, 0, 0]  [0.783, 0.019, 0.763]   -9.173612594604492
  [0, 0, 0]  [0.742, 0.188, 0.051]   -9.161247253417969
  [0, 0, 0]  [0.876, 0.304, 0.089]   -9.108759880065918
  [0, 0, 0]  [0.801, 0.945, 0.717]   -9.01285457611084
  [0, 0, 0]  [0.727, 0.834, 0.163]   -8.935473442077637
  [0, 0, 0]  [0.929, 0.647, 0.047]   -8.918434143066406
  [0, 0, 0]  [0.295, 0.076, 0.203]   -8.904814720153809
  [0, 0, 0]  [0.142, 0.711, 0.511]   -8.887001991271973
  [0, 0, 0]  [0.381, 0.314, 0.31]   -8.884615898132324
  [0, 0, 0]  [0.677, 0.333, 0.361]   -8.883340835571289
  [0, 0, 0]  [0.028, 0.667, 0.84]   -8.880582809448242
  [0, 0, 0]  [0.233, 0.235, 0.478]   -8.879679679870605
  [0, 0, 0]  [0.449, 0.368, 0.023]   -8.87839126586914
  [0, 0, 0]  [0.432, 0.731, 0.278]   -8.8746919631958
  [0, 0, 0]  [0.516, 0.706, 0.12]   -8.871540069580078
  [0, 0, 0]  [0.364, 0.933, 0.039]   -8.86893367767334
  [0, 0, 0]  [0.356, 0.318, 0.683]   -8.856507301330566
  [0, 0, 0]  [0.308, 0.2, 0.437]   -8.852482795715332
  [0, 0, 0]  [0.522, 0.296, 0.908]   -8.85031795501709
  [0, 0, 0]  [0.832, 0.613, 0.424]   -8.846901893615723
  [0, 0, 0]  [0.735, 0.769, 0.516]   -8.846674919128418
  [0, 0, 0]  [0.581, 0.077, 0.376]   -8.846634864807129
  [0, 0, 0]  [0.088, 0.633, 0.534]   -8.841923713684082
  [0, 0, 0]  [0.303, 0.013, 0.478]   -8.84097957611084
  [0, 0, 0]  [0.445, 0.258, 0.687]   -8.835711479187012
  [0, 0, 0]  [0.583, 0.565, 0.016]   -8.834240913391113
  [0, 0, 0]  [0.806, 0.489, 0.202]   -8.832910537719727
  [0, 0, 0]  [0.414, 0.625, 0.945]   -8.82583236694336
  [0, 0, 0]  [0.158, 0.779, 0.513]   -8.817943572998047
  [0, 0, 0]  [0.531, 0.721, 0.114]   -8.817626953125
  [0, 0, 0]  [0.75, 0.705, 0.601]   -8.813667297363281
  [0, 0, 0]  [0.121, 0.609, 0.627]   -8.809406280517578
  [0, 0, 0]  [0.354, 0.237, 0.647]   -8.808311462402344
  [0, 0, 0]  [0.555, 0.789, 0.755]   -8.802433967590332
  [0, 0, 0]  [0.225, 0.556, 0.643]   -8.792647361755371
  [0, 0, 0]  [0.542, 0.009, 0.411]   -8.777624130249023
  [0, 0, 0]  [0.491, 0.02, 0.372]   -8.77181339263916
  [0, 0, 0]  [0.301, 0.007, 0.774]   -8.769640922546387
  [0, 0, 0]  [0.587, 0.312, 0.847]   -8.769377708435059
  [0, 0, 0]  [0.542, 0.1, 0.267]   -8.768296241760254
  [0, 0, 0]  [0.124, 0.325, 0.412]   -8.767033576965332
  [0, 0, 0]  [0.474, 0.399, 0.942]   -8.731521606445312
  [0, 0, 0]  [0.627, 0.946, 0.503]   -8.723676681518555
  [0, 0, 0]  [0.469, 0.068, 0.237]   -8.723546981811523
  [0, 0, 0]  [0.339, 0.938, 0.158]   -8.712252616882324
  [0, 0, 0]  [0.472, 0.235, 0.661]   -8.70537281036377
  [0, 0, 0]  [0.563, 0.811, 0.775]   -8.705012321472168
  [0, 0, 0]  [0.724, 0.028, 0.554]   -8.696123123168945
  [0, 0, 0]  [0.552, 0.808, 0.187]   -8.675609588623047
  [0, 0, 0]  [0.271, 0.769, 0.136]   -8.667973518371582
  [0, 0, 0]  [0.888, 0.356, 0.92]   -8.657002449035645
  [0, 0, 0]  [0.658, 0.298, 0.75]   -8.65071964263916
  [0, 0, 0]  [0.507, 0.524, 0.687]   -8.644702911376953
  [0, 0, 0]  [0.563, 0.6, 0.241]   -8.642705917358398
  [0, 0, 0]  [0.389, 0.224, 0.457]   -8.63501262664795
  [0, 0, 0]  [0.71, 0.481, 0.691]   -8.631662368774414
  [0, 0, 0]  [0.592, 0.084, 0.51]   -8.617393493652344
  [0, 0, 0]  [0.972, 0.479, 0.436]   -8.580437660217285
  [0, 0, 0]  [0.677, 0.413, 0.618]   -8.576581001281738
  [0, 0, 0]  [0.597, 0.637, 0.643]   -8.570727348327637
  [0, 0, 0]  [0.817, 0.523, 0.487]   -8.552237510681152
  [0, 0, 0]  [0.255, 0.439, 0.059]   -8.546500205993652
  [0, 0, 0]  [0.54, 0.52, 0.006]   -8.529779434204102
  [0, 0, 0]  [0.468, 0.836, 0.105]   -8.4508056640625
  [0, 0, 0]  [0.193, 0.433, 0.177]   -8.431180000305176
  [0, 0, 0]  [0.97, 0.976, 0.401]   -8.273116111755371
  [0, 0, 0]  [0.121, 0.618, 0.058]   -8.245863914489746
  [0, 0, 0]  [0.555, 0.844, 0.852]   -8.18563175201416
  [0, 0, 0]  [0.891, 0.398, 0.042]   -8.15344524383545
  [0, 0, 0]  [0.144, 0.54, 0.926]   -8.069007873535156
  [0, 0, 0]  [0.139, 0.366, 0.29]   -8.064906120300293
  [0, 0, 0]  [0.397, 0.241, 0.146]   -8.061590194702148
  [0, 0, 0]  [0.918, 0.189, 0.439]   -8.04550552368164
  [0, 0, 0]  [0.814, 0.374, 0.868]   -7.987544536590576
  [0, 0, 0]  [0.774, 0.303, 0.224]   -7.979059219360352
  [0, 0, 0]  [0.219, 0.254, 0.335]   -7.972155570983887
  [0, 0, 0]  [0.172, 0.382, 0.787]   -7.954479217529297
  [0, 0, 0]  [0.345, 0.016, 0.686]   -7.941773414611816
  [0, 0, 0]  [0.737, 0.384, 0.009]   -7.939295768737793
  [0, 0, 0]  [0.796, 0.656, 0.786]   -7.936110973358154
  [0, 0, 0]  [0.286, 0.759, 0.743]   -7.935834884643555
  [0, 0, 0]  [0.807, 0.58, 0.977]   -7.935725688934326
  [0, 0, 0]  [0.36, 0.07, 0.731]   -7.93457555770874
  [0, 0, 0]  [0.609, 0.033, 0.768]   -7.933666229248047
  [0, 0, 0]  [0.26, 0.683, 0.8]   -7.933447360992432
  [0, 0, 0]  [0.049, 0.913, 0.552]   -7.933012008666992
  [0, 0, 0]  [0.923, 0.073, 0.554]   -7.932896614074707
attempt = 1
  [0, 0, 0]  [0.096, 0.16, 0.035]   -9.670065879821777
  [0, 0, 0]  [0.887, 0.83, 0.024]   -9.6673583984375
  [0, 0, 0]  [0.897, 0.975, 0.169]   -9.66434383392334
  [0, 0, 0]  [0.149, 0.91, 0.131]   -9.664213180541992
  [0, 0, 0]  [0.876, 0.107, 0.117]   -9.662616729736328
  [0, 0, 0]  [0.876, 0.928, 0.172]   -9.66140365600586
  [0, 0, 0]  [0.924, 0.87, 0.142]   -9.660798072814941
  [0, 0, 0]  [0.185, 0.079, 0.07]   -9.655299186706543
  [0, 0, 0]  [0.809, 0.969, 0.985]   -9.652518272399902
  [0, 0, 0]  [0.114, 0.049, 0.796]   -9.649584770202637
  [0, 0, 0]  [0.979, 0.208, 0.932]   -9.648233413696289
  [0, 0, 0]  [0.915, 0.196, 0.126]   -9.638225555419922
  [0, 0, 0]  [0.028, 0.127, 0.213]   -9.636632919311523
  [0, 0, 0]  [0.829, 0.892, 0.116]   -9.632013320922852
  [0, 0, 0]  [0.894, 0.77, 0.051]   -9.630242347717285
  [0, 0, 0]  [0.139, 0.983, 0.116]   -9.628335952758789
  [0, 0, 0]  [0.779, 0.915, 0.869]   -9.618863105773926
  [0, 0, 0]  [0.964, 0.065, 0.245]   -9.610855102539062
  [0, 0, 0]  [0.947, 0.906, 0.897]   -9.597969055175781
  [0, 0, 0]  [0.903, 0.126, 0.032]   -9.597329139709473
  [0, 0, 0]  [0.097, 0.97, 0.1]   -9.56868839263916
  [0, 0, 0]  [0.123, 0.162, 0.812]   -9.567084312438965
  [0, 0, 0]  [0.713, 0.985, 0.096]   -9.564766883850098
  [0, 0, 0]  [0.874, 0.26, 0.105]   -9.551143646240234
  [0, 0, 0]  [0.811, 0.83, 0.18]   -9.546220779418945
  [0, 0, 0]  [0.202, 0.762, 0.057]   -9.545440673828125
  [0, 0, 0]  [0.976, 0.098, 0.275]   -9.538006782531738
  [0, 0, 0]  [0.016, 0.761, 0.213]   -9.534141540527344
  [0, 0, 0]  [0.84, 0.157, 0.239]   -9.491500854492188
  [0, 0, 0]  [0.164, 0.285, 0.984]   -9.475830078125
  [0, 0, 0]  [0.863, 0.872, 0.727]   -9.454474449157715
  [0, 0, 0]  [0.283, 0.892, 0.953]   -9.410307884216309
  [0, 0, 0]  [0.103, 0.245, 0.839]   -9.345861434936523
  [0, 0, 0]  [0.879, 0.057, 0.317]   -9.268949508666992
  [0, 0, 0]  [0.167, 0.803, 0.769]   -9.227349281311035
  [0, 0, 0]  [0.237, 0.014, 0.254]   -9.212721824645996
  [0, 0, 0]  [0.783, 0.019, 0.763]   -9.173612594604492
  [0, 0, 0]  [0.742, 0.188, 0.051]   -9.161247253417969
  [0, 0, 0]  [0.143, 0.328, 0.924]   -9.149662971496582
  [0, 0, 0]  [0.227, 0.275, 0.011]   -9.14720344543457
  [0, 0, 0]  [0.876, 0.304, 0.089]   -9.108759880065918
  [0, 0, 0]  [0.801, 0.945, 0.717]   -9.01285457611084
  [0, 0, 0]  [0.904, 0.335, 0.172]   -8.949830055236816
  [0, 0, 0]  [0.232, 0.764, 0.208]   -8.938347816467285
  [0, 0, 0]  [0.727, 0.834, 0.163]   -8.935473442077637
  [0, 0, 0]  [0.929, 0.647, 0.047]   -8.918434143066406
  [0, 0, 0]  [0.001, 0.921, 0.389]   -8.916059494018555
  [0, 0, 0]  [0.295, 0.076, 0.203]   -8.904814720153809
  [0, 0, 0]  [0.142, 0.711, 0.511]   -8.887001991271973
  [0, 0, 0]  [0.481, 0.584, 0.965]   -8.885552406311035
  [0, 0, 0]  [0.381, 0.314, 0.31]   -8.884615898132324
  [0, 0, 0]  [0.677, 0.333, 0.361]   -8.883340835571289
  [0, 0, 0]  [0.549, 0.403, 0.784]   -8.881377220153809
  [0, 0, 0]  [0.028, 0.667, 0.84]   -8.880582809448242
  [0, 0, 0]  [0.233, 0.235, 0.478]   -8.879679679870605
  [0, 0, 0]  [0.449, 0.368, 0.023]   -8.87839126586914
  [0, 0, 0]  [0.656, 0.377, 0.392]   -8.877572059631348
  [0, 0, 0]  [0.432, 0.731, 0.278]   -8.8746919631958
  [0, 0, 0]  [0.516, 0.706, 0.12]   -8.871540069580078
  [0, 0, 0]  [0.364, 0.933, 0.039]   -8.86893367767334
  [0, 0, 0]  [0.356, 0.318, 0.683]   -8.856507301330566
  [0, 0, 0]  [0.308, 0.2, 0.437]   -8.852482795715332
  [0, 0, 0]  [0.826, 0.503, 0.384]   -8.851083755493164
  [0, 0, 0]  [0.768, 0.404, 0.588]   -8.850558280944824
  [0, 0, 0]  [0.522, 0.296, 0.908]   -8.85031795501709
  [0, 0, 0]  [0.832, 0.613, 0.424]   -8.846901893615723
  [0, 0, 0]  [0.735, 0.769, 0.516]   -8.846674919128418
  [0, 0, 0]  [0.581, 0.077, 0.376]   -8.846634864807129
  [0, 0, 0]  [0.088, 0.633, 0.534]   -8.841923713684082
  [0, 0, 0]  [0.589, 0.202, 0.468]   -8.841004371643066
  [0, 0, 0]  [0.303, 0.013, 0.478]   -8.84097957611084
  [0, 0, 0]  [0.627, 0.794, 0.447]   -8.840324401855469
  [0, 0, 0]  [0.569, 0.081, 0.513]   -8.83944320678711
  [0, 0, 0]  [0.445, 0.258, 0.687]   -8.835711479187012
  [0, 0, 0]  [0.529, 0.18, 0.422]   -8.835031509399414
  [0, 0, 0]  [0.583, 0.565, 0.016]   -8.834240913391113
  [0, 0, 0]  [0.806, 0.489, 0.202]   -8.832910537719727
  [0, 0, 0]  [0.414, 0.625, 0.945]   -8.82583236694336
  [0, 0, 0]  [0.068, 0.431, 0.501]   -8.823063850402832
  [0, 0, 0]  [0.158, 0.779, 0.513]   -8.817943572998047
  [0, 0, 0]  [0.531, 0.721, 0.114]   -8.817626953125
  [0, 0, 0]  [0.75, 0.705, 0.601]   -8.813667297363281
  [0, 0, 0]  [0.359, 0.597, 0.276]   -8.8131685256958
  [0, 0, 0]  [0.121, 0.609, 0.627]   -8.809406280517578
  [0, 0, 0]  [0.354, 0.237, 0.647]   -8.808311462402344
  [0, 0, 0]  [0.667, 0.52, 0.858]   -8.803951263427734
  [0, 0, 0]  [0.555, 0.789, 0.755]   -8.802433967590332
  [0, 0, 0]  [0.225, 0.556, 0.643]   -8.792647361755371
  [0, 0, 0]  [0.495, 0.787, 0.252]   -8.789299964904785
  [0, 0, 0]  [0.44, 0.114, 0.382]   -8.785069465637207
  [0, 0, 0]  [0.405, 0.568, 0.98]   -8.780665397644043
  [0, 0, 0]  [0.342, 0.546, 0.164]   -8.77785587310791
  [0, 0, 0]  [0.542, 0.009, 0.411]   -8.777624130249023
  [0, 0, 0]  [0.491, 0.02, 0.372]   -8.77181339263916
  [0, 0, 0]  [0.301, 0.007, 0.774]   -8.769640922546387
  [0, 0, 0]  [0.587, 0.312, 0.847]   -8.769377708435059
  [0, 0, 0]  [0.542, 0.1, 0.267]   -8.768296241760254
  [0, 0, 0]  [0.124, 0.325, 0.412]   -8.767033576965332
  [0, 0, 0]  [0.918, 0.48, 0.671]   -8.763486862182617
  [0, 0, 0]  [0.835, 0.253, 0.279]   -8.76347827911377
attempt = 2
  [0, 0, 0]  [0.839, 0.112, 0.963]   -9.67150592803955
  [0, 0, 0]  [0.096, 0.16, 0.035]   -9.670065879821777
  [0, 0, 0]  [0.188, 0.079, 0.995]   -9.669222831726074
  [0, 0, 0]  [0.887, 0.83, 0.024]   -9.6673583984375
  [0, 0, 0]  [0.897, 0.975, 0.169]   -9.66434383392334
  [0, 0, 0]  [0.149, 0.91, 0.131]   -9.664213180541992
  [0, 0, 0]  [0.876, 0.107, 0.117]   -9.662616729736328
  [0, 0, 0]  [0.899, 0.947, 0.18]   -9.661691665649414
  [0, 0, 0]  [0.876, 0.928, 0.172]   -9.66140365600586
  [0, 0, 0]  [0.924, 0.87, 0.142]   -9.660798072814941
  [0, 0, 0]  [0.185, 0.079, 0.07]   -9.655299186706543
  [0, 0, 0]  [0.809, 0.969, 0.985]   -9.652518272399902
  [0, 0, 0]  [0.114, 0.049, 0.796]   -9.649584770202637
  [0, 0, 0]  [0.806, 0.068, 0.102]   -9.648917198181152
  [0, 0, 0]  [0.979, 0.208, 0.932]   -9.648233413696289
  [0, 0, 0]  [0.915, 0.196, 0.126]   -9.638225555419922
  [0, 0, 0]  [0.028, 0.127, 0.213]   -9.636632919311523
  [0, 0, 0]  [0.846, 0.913, 0.006]   -9.632953643798828
  [0, 0, 0]  [0.829, 0.892, 0.116]   -9.632013320922852
  [0, 0, 0]  [0.894, 0.77, 0.051]   -9.630242347717285
  [0, 0, 0]  [0.094, 0.777, 0.062]   -9.62923526763916
  [0, 0, 0]  [0.139, 0.983, 0.116]   -9.628335952758789
  [0, 0, 0]  [0.896, 0.125, 0.802]   -9.622597694396973
  [0, 0, 0]  [0.779, 0.915, 0.869]   -9.618863105773926
  [0, 0, 0]  [0.825, 0.133, 0.14]   -9.61792278289795
  [0, 0, 0]  [0.964, 0.065, 0.245]   -9.610855102539062
  [0, 0, 0]  [0.096, 0.108, 0.06]   -9.598390579223633
  [0, 0, 0]  [0.947, 0.906, 0.897]   -9.597969055175781
  [0, 0, 0]  [0.903, 0.126, 0.032]   -9.597329139709473
  [0, 0, 0]  [0.137, 0.997, 0.054]   -9.586700439453125
  [0, 0, 0]  [0.097, 0.97, 0.1]   -9.56868839263916
  [0, 0, 0]  [0.104, 0.734, 0.048]   -9.567734718322754
  [0, 0, 0]  [0.123, 0.162, 0.812]   -9.567084312438965
  [0, 0, 0]  [0.713, 0.985, 0.096]   -9.564766883850098
  [0, 0, 0]  [0.846, 0.959, 0.753]   -9.553096771240234
  [0, 0, 0]  [0.874, 0.26, 0.105]   -9.551143646240234
  [0, 0, 0]  [0.811, 0.83, 0.18]   -9.546220779418945
  [0, 0, 0]  [0.202, 0.762, 0.057]   -9.545440673828125
  [0, 0, 0]  [0.976, 0.098, 0.275]   -9.538006782531738
  [0, 0, 0]  [0.016, 0.761, 0.213]   -9.534141540527344
  [0, 0, 0]  [0.93, 0.183, 0.239]   -9.526162147521973
  [0, 0, 0]  [0.265, 0.835, 0.971]   -9.496021270751953
  [0, 0, 0]  [0.84, 0.157, 0.239]   -9.491500854492188
  [0, 0, 0]  [0.164, 0.285, 0.984]   -9.475830078125
  [0, 0, 0]  [0.863, 0.872, 0.727]   -9.454474449157715
  [0, 0, 0]  [0.184, 0.839, 0.794]   -9.424522399902344
  [0, 0, 0]  [0.964, 0.018, 0.989]   -9.417987823486328
  [0, 0, 0]  [0.283, 0.892, 0.953]   -9.410307884216309
  [0, 0, 0]  [0.103, 0.245, 0.839]   -9.345861434936523
  [0, 0, 0]  [0.879, 0.057, 0.317]   -9.268949508666992
  [0, 0, 0]  [0.167, 0.803, 0.769]   -9.227349281311035
  [0, 0, 0]  [0.237, 0.014, 0.254]   -9.212721824645996
  [0, 0, 0]  [0.783, 0.019, 0.763]   -9.173612594604492
  [0, 0, 0]  [0.742, 0.188, 0.051]   -9.161247253417969
  [0, 0, 0]  [0.143, 0.328, 0.924]   -9.149662971496582
  [0, 0, 0]  [0.227, 0.275, 0.011]   -9.14720344543457
  [0, 0, 0]  [0.019, 0.048, 0.338]   -9.147146224975586
  [0, 0, 0]  [0.892, 0.662, 0.014]   -9.112594604492188
  [0, 0, 0]  [0.876, 0.304, 0.089]   -9.108759880065918
  [0, 0, 0]  [0.978, 0.951, 0.648]   -9.108003616333008
  [0, 0, 0]  [0.932, 0.182, 0.699]   -9.096338272094727
  [0, 0, 0]  [0.065, 0.176, 0.691]   -9.0724515914917
  [0, 0, 0]  [0.757, 0.729, 0.971]   -9.030835151672363
  [0, 0, 0]  [0.801, 0.945, 0.717]   -9.01285457611084
  [0, 0, 0]  [0.215, 0.281, 0.114]   -8.955212593078613
  [0, 0, 0]  [0.249, 0.035, 0.274]   -8.95412826538086
  [0, 0, 0]  [0.948, 0.07, 0.362]   -8.951118469238281
  [0, 0, 0]  [0.904, 0.335, 0.172]   -8.949830055236816
  [0, 0, 0]  [0.232, 0.764, 0.208]   -8.938347816467285
  [0, 0, 0]  [0.727, 0.834, 0.163]   -8.935473442077637
  [0, 0, 0]  [0.724, 0.956, 0.749]   -8.933666229248047
  [0, 0, 0]  [0.737, 0.988, 0.729]   -8.925243377685547
  [0, 0, 0]  [0.929, 0.647, 0.047]   -8.918434143066406
  [0, 0, 0]  [0.001, 0.921, 0.389]   -8.916059494018555
  [0, 0, 0]  [0.295, 0.076, 0.203]   -8.904814720153809
  [0, 0, 0]  [0.958, 0.747, 0.712]   -8.891244888305664
